nhgis0003_ds215_20155_2015_zcta,,
GISJOIN,NAME_E,ADNKE001
GIS Join Match Code,Estimates: Area Name,Estimates: Median household income in the past 12 months (in 2015 inflation-adjusted dollars)
G04942,4942,27837
G04943,4943,30735
G04944,4944,
G04945,4945,40417
G04947,4947,50365
G04949,4949,36563
G04950,4950,37970
G04951,4951,42375
G04952,4952,45375
G04953,4953,38571
G04955,4955,45600
G04956,4956,41042
G04957,4957,46574
G04958,4958,41205
G04961,4961,39850
G04962,4962,62992
G04963,4963,55024
G04964,4964,42813
G04965,4965,41903
G04966,4966,37647
G04967,4967,47331
G04969,4969,51542
G04970,4970,43050
G04971,4971,49000
G04973,4973,46071
G04974,4974,32608
G04975,4975,
G04976,4976,34760
G04978,4978,57042
G04979,4979,40486
G04981,4981,50403
G04982,4982,36786
G04983,4983,34623
G04984,4984,37083
G04985,4985,
G04986,4986,42500
G04987,4987,35547
G04988,4988,40156
G04989,4989,51169
G04992,4992,
G05001,5001,57563
G05031,5031,58875
G05032,5032,54475
G05033,5033,47273
G05034,5034,95833
G05035,5035,52386
G05036,5036,61250
G05037,5037,81875
G05038,5038,53182
G05039,5039,60000
G05040,5040,61625
G05041,5041,42226
G05042,5042,46417
G05043,5043,57188
G05045,5045,60682
G05046,5046,50074
G05048,5048,51833
G05050,5050,
G05051,5051,48700
G05052,5052,51910
G05053,5053,85500
G05055,5055,98750
G05056,5056,44750
G05058,5058,46250
G05059,5059,
G05060,5060,48891
G05061,5061,60781
G05062,5062,52031
G05065,5065,57115
G05067,5067,68906
G05068,5068,37300
G05069,5069,55000
G05070,5070,85114
G05071,5071,
G05072,5072,61667
G05075,5075,101359
G05076,5076,55000
G05077,5077,58750
G05079,5079,50441
G05081,5081,28542
G05083,5083,35417
G05084,5084,55966
G05086,5086,46750
G05089,5089,46645
G05091,5091,75417
G05101,5101,41493
G05141,5141,16827
G05142,5142,49167
G05143,5143,48422
G05146,5146,50000
G05148,5148,56683
G05149,5149,45000
G05150,5150,25172
G05151,5151,51944
G05152,5152,57232
G05153,5153,48611
G05154,5154,37500
G05155,5155,42500
G05156,5156,47603
G05158,5158,46170
G05161,5161,62500
G05201,5201,40530
G05250,5250,56154
G05251,5251,66250
G05252,5252,48333
G05253,5253,78068
G05254,5254,74722
G05255,5255,43998
G05257,5257,51944
G05260,5260,59215
G05261,5261,58265
G05262,5262,61141
G05301,5301,51174
G05340,5340,48448
G05341,5341,46667
G05342,5342,50147
G05343,5343,55526
G05345,5345,55000
G05346,5346,59056
G05350,5350,38875
G05352,5352,60962
G05353,5353,54861
G05354,5354,58281
G05355,5355,41250
G05356,5356,43173
G05358,5358,58558
G05359,5359,50833
G05360,5360,66875
G05361,5361,47500
G05362,5362,95781
G05363,5363,56375
G05401,5401,40776
G05403,5403,65997
G05404,5404,45294
G05405,5405,
G05408,5408,64555
G05439,5439,
G05440,5440,57969
G05441,5441,64423
G05442,5442,46667
G05443,5443,60472
G05444,5444,68214
G05445,5445,114861
G05446,5446,68612
G05447,5447,31750
G05448,5448,71538
G05450,5450,54091
G05452,5452,74419
G05454,5454,70455
G05455,5455,69375
G05456,5456,59318
G05457,5457,57216
G05458,5458,63125
G05459,5459,55743
G05461,5461,60824
G05462,5462,71667
G05463,5463,49167
G05464,5464,64444
G05465,5465,95573
G05468,5468,72377
G05471,5471,49018
G05472,5472,67143
G05473,5473,70625
G05474,5474,66346
G05476,5476,44695
G05477,5477,75638
G05478,5478,56732
G05481,5481,
G05482,5482,100550
G05483,5483,64453
G05485,5485,
G05486,5486,73225
G05487,5487,65515
G05488,5488,52324
G05489,5489,89209
G05491,5491,58205
G05492,5492,62589
G05494,5494,81823
G05495,5495,76557
G05602,5602,63182
G05640,5640,
G05641,5641,50364
G05647,5647,40750
G05648,5648,62679
G05649,5649,80078
G05650,5650,57625
G05651,5651,60568
G05652,5652,62991
G05653,5653,41719
G05654,5654,40491
G05655,5655,46250
G05656,5656,36339
G05657,5657,103036
G05658,5658,47132
G05660,5660,76328
G05661,5661,47077
G05663,5663,70708
G05664,5664,
G05667,5667,60050
G05669,5669,48125
G05672,5672,62004
G05673,5673,72120
G05674,5674,65219
G05675,5675,52344
G05676,5676,64375
G05677,5677,66681
G05678,5678,66548
G05679,5679,57616
G05680,5680,51797
G05681,5681,70357
G05682,5682,53403
G05701,5701,44146
G05730,5730,61979
G05732,5732,53669
G05733,5733,55101
G05734,5734,62206
G05735,5735,60000
G05736,5736,45455
G05737,5737,56719
G05738,5738,67400
G05739,5739,57629
G05740,5740,
G05742,5742,52500
G05743,5743,43935
G05744,5744,65494
G05747,5747,48125
G05748,5748,47679
G05751,5751,59107
G05753,5753,58414
G05757,5757,51765
G05758,5758,54583
G05759,5759,53958
G05760,5760,55333
G05761,5761,51944
G05762,5762,66250
G05763,5763,51806
G05764,5764,42600
G05765,5765,51333
G05766,5766,56964
G05767,5767,50577
G05769,5769,53929
G05770,5770,73000
G05772,5772,45625
G05773,5773,50221
G05774,5774,44537
G05775,5775,41250
G05776,5776,51518
G05777,5777,53869
G05778,5778,56750
G05819,5819,45534
G05820,5820,37417
G05821,5821,63553
G05822,5822,38889
G05824,5824,43021
G05825,5825,65833
G05826,5826,54188
G05827,5827,47500
G05828,5828,58636
G05829,5829,38069
G05830,5830,47500
G05832,5832,61364
G05833,5833,55833
G05836,5836,53333
G05837,5837,40192
G05839,5839,43672
G05841,5841,58929
G05842,5842,39583
G05843,5843,39397
G05845,5845,34519
G05846,5846,29803
G05847,5847,51000
G05850,5850,
G05851,5851,39075
G05853,5853,33594
G05855,5855,40422
G05857,5857,53750
G05858,5858,56667
G05859,5859,43362
G05860,5860,46750
G05862,5862,47917
G05866,5866,44886
G05867,5867,39712
G05868,5868,37614
G05871,5871,45451
G05872,5872,43250
G05873,5873,52411
G05874,5874,61250
G05875,5875,63269
G05901,5901,45625
G05902,5902,27386
G05903,5903,40515
G05904,5904,20486
G05905,5905,35673
G05906,5906,40500
G05907,5907,32500
G06001,6001,121625
G06002,6002,72762
G06010,6010,61478
G06013,6013,113472
G06016,6016,79042
G06018,6018,63750
G06019,6019,87326
G06020,6020,
G06021,6021,71500
G06022,6022,
G06023,6023,107534
G06024,6024,77260
G06026,6026,75033
G06027,6027,88684
G06029,6029,85556
G06031,6031,83393
G06032,6032,91621
G06033,6033,102655
G06035,6035,96089
G06037,6037,87457
G06039,6039,71190
G06040,6040,61105
G06042,6042,69260
G06043,6043,97019
G06051,6051,30537
G06052,6052,62235
G06053,6053,46259
G06057,6057,94167
G06058,6058,74188
G06059,6059,
G06060,6060,126583
G06061,6061,
G06062,6062,58500
G06063,6063,91375
G06065,6065,98646
G06066,6066,60025
G06067,6067,81576
G06068,6068,83750
G06069,6069,74575
G06070,6070,113347
G06071,6071,95806
G06073,6073,167143
G06074,6074,97389
G06076,6076,64561
G06078,6078,98199
G06081,6081,62222
G06082,6082,67377
G06084,6084,110444
G06085,6085,94792
G06088,6088,71144
G06089,6089,99738
G06090,6090,99514
G06091,6091,
G06092,6092,150967
G06093,6093,105750
G06095,6095,81540
G06096,6096,68944
G06098,6098,55313
G06103,6103,82703
G06105,6105,30483
G06106,6106,28654
G06107,6107,110562
G06108,6108,41846
G06109,6109,77195
G06110,6110,62246
G06111,6111,79960
G06112,6112,35502
G06114,6114,31791
G06117,6117,114194
G06118,6118,51790
G06119,6119,72898
G06120,6120,22225
G06160,6160,
G06226,6226,32287
G06231,6231,111250
G06232,6232,100321
G06234,6234,60694
G06235,6235,72589
G06237,6237,89986
G06238,6238,90309
G06239,6239,46756
G06241,6241,74072
G06242,6242,78625
G06243,6243,
G06247,6247,75172
G06248,6248,101723
G06249,6249,89375
G06250,6250,81486
G06254,6254,87708
G06255,6255,70288
G06256,6256,54240
G06259,6259,90602
G06260,6260,51835
G06262,6262,48472
G06263,6263,
G06264,6264,82083
G06266,6266,56458
G06268,6268,48125
G06269,6269,
G06277,6277,74398
G06278,6278,77390
G06279,6279,73526
G06280,6280,70069
G06281,6281,86705
G06282,6282,48000
G06320,6320,36318
G06330,6330,65931
G06331,6331,83862
G06332,6332,66635
G06333,6333,106472
G06334,6334,77386
G06335,6335,91419
G06336,6336,
G06339,6339,80625
G06340,6340,57620
G06350,6350,71058
G06351,6351,65691
G06353,6353,
G06354,6354,53732
G06355,6355,89590
G06357,6357,76096
G06359,6359,74006
G06360,6360,50822
G06365,6365,69275
G06370,6370,85779
G06371,6371,85411
G06373,6373,37557
G06374,6374,66250
G06375,6375,87137
G06376,6376,139940
G06377,6377,79375
G06378,6378,91250
G06379,6379,63377
G06380,6380,42463
G06382,6382,58953
G06384,6384,71875
G06385,6385,73247
G06387,6387,
G06389,6389,
G06390,6390,151083
G06401,6401,43305
G06403,6403,83571
G06405,6405,72072
G06409,6409,
G06410,6410,106366
G06412,6412,78750
G06413,6413,70877
G06414,6414,132778
G06415,6415,96866
G06416,6416,82081
G06417,6417,69395
G06418,6418,51596
G06419,6419,112137
G06420,6420,105652
G06422,6422,113152
G06423,6423,78365
G06424,6424,95896
G06426,6426,107545
G06437,6437,99132
G06438,6438,100972
G06441,6441,98750
G06442,6442,77031
G06443,6443,107183
G06444,6444,
G06447,6447,108698
G06450,6450,56780
G06451,6451,51024
G06455,6455,105809
G06456,6456,
G06457,6457,63691
G06460,6460,78384
G06461,6461,83438
G06467,6467,
G06468,6468,110558
G06469,6469,90305
G06470,6470,110747
G06471,6471,82457
G06472,6472,95443
G06473,6473,87139
G06475,6475,71796
G06477,6477,107047
G06478,6478,97296
G06479,6479,80851
G06480,6480,90417
G06481,6481,63214
G06482,6482,111327
G06483,6483,76991
G06484,6484,86870
G06488,6488,84058
G06489,6489,84688
G06492,6492,74138
G06498,6498,77996
G06510,6510,42738
G06511,6511,37437
G06512,6512,61722
G06513,6513,35958
G06514,6514,66419
G06515,6515,53949
G06516,6516,50846
G06517,6517,71694
G06518,6518,76759
G06519,6519,24304
G06524,6524,97254
G06525,6525,133412
G06604,6604,33238
G06605,6605,41989
G06606,6606,52397
G06607,6607,33233
G06608,6608,30067
G06610,6610,40806
G06611,6611,111312
G06612,6612,131189
G06614,6614,75649
G06615,6615,51206
G06702,6702,11903
G06704,6704,35672
G06705,6705,44537
G06706,6706,38445
G06708,6708,50749
G06710,6710,27974
G06712,6712,102397
G06716,6716,80323
G06750,6750,71250
G06751,6751,83935
G06752,6752,98424
G06754,6754,92167
G06755,6755,84671
G06756,6756,89625
G06757,6757,54796
G06758,6758,93750
G06759,6759,77120
G06762,6762,97813
G06763,6763,79886
G06770,6770,58046
G06776,6776,77786
G06777,6777,76875
G06778,6778,95673
G06779,6779,64519
G06782,6782,69102
G06783,6783,96875
G06784,6784,107500
G06785,6785,81964
G06786,6786,70400
G06787,6787,67191
G06790,6790,55957
G06791,6791,91712
G06793,6793,81711
G06794,6794,89574
G06795,6795,96776
G06796,6796,78214
G06798,6798,80350
G06801,6801,92250
G06804,6804,112674
G06807,6807,147679
G06810,6810,54555
G06811,6811,86867
G06812,6812,101273
G06820,6820,208906
G06824,6824,133444
G06825,6825,105017
G06830,6830,101358
G06831,6831,140170
G06840,6840,168311
G06850,6850,82115
G06851,6851,88326
G06853,6853,123634
G06854,6854,59189
G06855,6855,83375
G06856,6856,
G06870,6870,191176
G06877,6877,146107
G06878,6878,167232
G06880,6880,162825
G06883,6883,217171
G06890,6890,169091
G06896,6896,121066
G06897,6897,172236
G06901,6901,60130
G06902,6902,66145
G06903,6903,182321
G06905,6905,104676
G06906,6906,73438
G06907,6907,89797
G07001,7001,68036
G07002,7002,54413
G07003,7003,72791
G07004,7004,106691
G07005,7005,100582
G07006,7006,101237
G07008,7008,67068
G07009,7009,101779
G07010,7010,60979
G07011,7011,55817
G07012,7012,75556
G07013,7013,80149
G07014,7014,99554
G07016,7016,115201
G07017,7017,36826
G07018,7018,37286
G07020,7020,101767
G07021,7021,171818
G07022,7022,53846
G07023,7023,111905
G07024,7024,70420
G07026,7026,45461
G07027,7027,73924
G07028,7028,169875
G07029,7029,55493
G07030,7030,114381
G07031,7031,66484
G07032,7032,60015
G07033,7033,97279
G07034,7034,83527
G07035,7035,83063
G07036,7036,62867
G07039,7039,143203
G07040,7040,118242
G07041,7041,101235
G07042,7042,81225
G07043,7043,176917
G07044,7044,100941
G07045,7045,121694
G07046,7046,163864
G07047,7047,55222
G07050,7050,32772
G07052,7052,90429
G07054,7054,82435
G07055,7055,31832
G07057,7057,55547
G07058,7058,115865
G07059,7059,143833
G07060,7060,54419
G07062,7062,67284
G07063,7063,67212
G07064,7064,80911
G07065,7065,60374
G07066,7066,90956
G07067,7067,95395
G07068,7068,101786
G07069,7069,129718
G07070,7070,84778
G07071,7071,70344
G07072,7072,70056
G07073,7073,78680
G07074,7074,55179
G07075,7075,96988
G07076,7076,111182
G07077,7077,73421
G07078,7078,250001
G07079,7079,117220
G07080,7080,86404
G07081,7081,99211
G07082,7082,135656
G07083,7083,77749
G07086,7086,75388
G07087,7087,41197
G07088,7088,43706
G07090,7090,146519
G07092,7092,133571
G07093,7093,47611
G07094,7094,86061
G07095,7095,79202
G07102,7102,25238
G07103,7103,27617
G07104,7104,32160
G07105,7105,43645
G07106,7106,34659
G07107,7107,31128
G07108,7108,25757
G07109,7109,65524
G07110,7110,85224
G07111,7111,36782
G07112,7112,36052
G07114,7114,21102
G07201,7201,41383
G07202,7202,42523
G07203,7203,43397
G07204,7204,63021
G07205,7205,59939
G07206,7206,45082
G07208,7208,46153
G07302,7302,102211
G07304,7304,45707
G07305,7305,46755
G07306,7306,49804
G07307,7307,54696
G07310,7310,136572
G07311,7311,197991
G07401,7401,140331
G07403,7403,75977
G07405,7405,108672
G07407,7407,71852
G07410,7410,99536
G07416,7416,60500
G07417,7417,156146
G07418,7418,84219
G07419,7419,86250
G07420,7420,78145
G07421,7421,90324
G07422,7422,87159
G07423,7423,162386
G07424,7424,76223
G07430,7430,107336
G07432,7432,89130
G07435,7435,108125
G07436,7436,109258
G07438,7438,97000
G07439,7439,78438
G07440,7440,91364
G07442,7442,87004
G07444,7444,85407
G07446,7446,135387
G07450,7450,148145
G07452,7452,155221
G07456,7456,108134
G07457,7457,87274
G07458,7458,159063
G07460,7460,94853
G07461,7461,85116
G07462,7462,80278
G07463,7463,108182
G07465,7465,95705
G07470,7470,106469
G07480,7480,102436
G07481,7481,131714
G07495,7495,
G07501,7501,24915
G07502,7502,56719
G07503,7503,36121
G07504,7504,51067
G07505,7505,25896
G07506,7506,82532
G07508,7508,71630
G07512,7512,88490
G07513,7513,39705
G07514,7514,35566
G07522,7522,28913
G07524,7524,31150
G07601,7601,55289
G07603,7603,76649
G07604,7604,81460
G07605,7605,86107
G07606,7606,64602
G07607,7607,81339
G07608,7608,33068
G07620,7620,111146
G07621,7621,79000
G07624,7624,124023
G07626,7626,110156
G07627,7627,163571
G07628,7628,93074
G07630,7630,103365
G07631,7631,75043
G07632,7632,140927
G07640,7640,128088
G07641,7641,160526
G07642,7642,108224
G07643,7643,67357
G07644,7644,50774
G07645,7645,110635
G07646,7646,78077
G07647,7647,87422
G07648,7648,92203
G07649,7649,141550
G07650,7650,64718
G07652,7652,100272
G07656,7656,104047
G07657,7657,68843
G07660,7660,63841
G07661,7661,103607
G07662,7662,73512
G07663,7663,80543
G07666,7666,96760
G07670,7670,147196
G07675,7675,107295
G07676,7676,115286
G07677,7677,139857
G07701,7701,72932
G07702,7702,116087
G07703,7703,
G07704,7704,157344
G07711,7711,118250
G07712,7712,54758
G07716,7716,85938
G07717,7717,71513
G07718,7718,100000
G07719,7719,81121
G07720,7720,61682
G07721,7721,68750
G07722,7722,157188
G07723,7723,81607
G07724,7724,74565
G07726,7726,104567
G07727,7727,71987
G07728,7728,83675
G07730,7730,87738
G07731,7731,99517
G07732,7732,62806
G07733,7733,134417
G07734,7734,52426
G07735,7735,64719
G07737,7737,68512
G07738,7738,130682
G07739,7739,136818
G07740,7740,49094
G07746,7746,138047
G07747,7747,92729
G07748,7748,113571
G07750,7750,103287
G07751,7751,140357
G07753,7753,57610
G07755,7755,91944
G07756,7756,53152
G07757,7757,90337
G07758,7758,90307
G07760,7760,129342
G07762,7762,77444
G07764,7764,80585
G07801,7801,64867
G07803,7803,95000
G07820,7820,
G07821,7821,107598
G07822,7822,78875
G07823,7823,50816
G07825,7825,88415
G07826,7826,80278
G07827,7827,59063
G07828,7828,77721
G07830,7830,126755
G07832,7832,87727
G07833,7833,101696
G07834,7834,105075
G07836,7836,100428
G07838,7838,92898
G07840,7840,74022
G07842,7842,94167
G07843,7843,76002
G07846,7846,
G07847,7847,106739
G07848,7848,84727
G07849,7849,89554
G07850,7850,95650
G07851,7851,65417
G07852,7852,84006
G07853,7853,146020
G07856,7856,83815
G07857,7857,53517
G07860,7860,77708
G07863,7863,77000
G07865,7865,96797
G07866,7866,95756
G07869,7869,120085
G07870,7870,
G07871,7871,130369
G07874,7874,89065
G07876,7876,117608
G07878,7878,103333
G07880,7880,
G07881,7881,16667
G07882,7882,78250
G07885,7885,73103
G07901,7901,126050
G07920,7920,128245
G07921,7921,95985
G07922,7922,135313
G07924,7924,113194
G07926,7926,
G07927,7927,98984
G07928,7928,145458
G07930,7930,137986
G07931,7931,194303
G07932,7932,103117
G07933,7933,106875
G07934,7934,190795
G07935,7935,121563
G07936,7936,102165
G07939,7939,
G07940,7940,109539
G07945,7945,144226
G07946,7946,137614
G07950,7950,107194
G07960,7960,102001
G07961,7961,
G07970,7970,224063
G07974,7974,143788
G07976,7976,202614
G07977,7977,
G07979,7979,173851
G07980,7980,100650
G07981,7981,111809
G08001,8001,76964
G08002,8002,73729
G08003,8003,113487
G08004,8004,70859
G08005,8005,65907
G08006,8006,67656
G08007,8007,58125
G08008,8008,76004
G08009,8009,77926
G08010,8010,61169
G08011,8011,
G08012,8012,70435
G08014,8014,90000
G08015,8015,64170
G08016,8016,75454
G08019,8019,87292
G08020,8020,82574
G08021,8021,45883
G08022,8022,93816
G08023,8023,53250
G08026,8026,82944
G08027,8027,64652
G08028,8028,63732
G08029,8029,56382
G08030,8030,51558
G08031,8031,50784
G08033,8033,103862
G08034,8034,87929
G08035,8035,87173
G08036,8036,90542
G08037,8037,66441
G08038,8038,
G08039,8039,66397
G08041,8041,106036
G08042,8042,93250
G08043,8043,78568
G08045,8045,59712
G08046,8046,64756
G08048,8048,83505
G08049,8049,58730
G08050,8050,69475
G08051,8051,71633
G08052,8052,58022
G08053,8053,90797
G08054,8054,87724
G08055,8055,107238
G08056,8056,147500
G08057,8057,120625
G08059,8059,66365
G08060,8060,75176
G08061,8061,115469
G08062,8062,121134
G08063,8063,57857
G08064,8064,
G08065,8065,64766
G08066,8066,42328
G08067,8067,70455
G08068,8068,59965
G08069,8069,46000
G08070,8070,58615
G08071,8071,74353
G08072,8072,71875
G08073,8073,
G08074,8074,
G08075,8075,75087
G08077,8077,90662
G08078,8078,62454
G08079,8079,46763
G08080,8080,91440
G08081,8081,81923
G08083,8083,61776
G08084,8084,67556
G08085,8085,107188
G08086,8086,71424
G08087,8087,61098
G08088,8088,71523
G08089,8089,62683
G08090,8090,77500
G08091,8091,58893
G08092,8092,70956
G08093,8093,52500
G08094,8094,72630
G08095,8095,45825
G08096,8096,66606
G08097,8097,79514
G08098,8098,87500
G08102,8102,18390
G08103,8103,22184
G08104,8104,22332
G08105,8105,31287
G08106,8106,69844
G08107,8107,56838
G08108,8108,80197
G08109,8109,69490
G08110,8110,53796
G08201,8201,60143
G08202,8202,79375
G08203,8203,57031
G08204,8204,59840
G08205,8205,60072
G08210,8210,70482
G08212,8212,53125
G08215,8215,60717
G08217,8217,
G08221,8221,82419
G08223,8223,71648
G08224,8224,59375
G08225,8225,68438
G08226,8226,57813
G08230,8230,76641
